Feature,SHAP Importance
2778,0.0003831732
4127,0.00038216636
2314,0.00038148244
2347,0.00038119458
3058,0.00038012624
2232,0.0003793934
3173,0.00037913283
2751,0.00037781376
2572,0.00037768626
4246,0.0003773979
4106,0.00037735843
4209,0.0003767528
4440,0.0003763298
2245,0.0003760896
4149,0.00037530786
4249,0.00037495425
2443,0.00037386222
2417,0.0003737897
2386,0.00037361824
2007,0.00037339696
3751,0.00037038984
2694,0.0003702848
3808,0.0003698208
2975,0.00036948058
3647,0.0003694588
2885,0.00036877295
1643,0.00036873863
2305,0.00036859393
4311,0.00036694846
4141,0.00036665608
3551,0.00036646248
3460,0.0003663975
2535,0.00036604505
4014,0.0003631381
2822,0.00036254982
3014,0.00036081966
2266,0.00036021418
3235,0.00035961613
2231,0.0003595748
3621,0.00035945035
2467,0.0003585504
3254,0.00035763078
4053,0.00035745045
3727,0.00035722143
1728,0.00035671805
3729,0.00035657405
1982,0.00035614189
3659,0.0003558648
4454,0.00035545955
1665,0.0003552573
1675,0.0003552483
2550,0.00035449732
2025,0.0003544909
3293,0.00035403657
3030,0.00035393384
2754,0.00035344617
2563,0.0003523112
2468,0.00035200984
4099,0.00035161315
3474,0.0003501464
3848,0.00034994612
3180,0.00034971692
3335,0.000349558
3991,0.00034874064
3895,0.00034776272
4061,0.00034742834
1698,0.00034729665
3021,0.0003471072
1899,0.0003460065
3129,0.00034586538
2662,0.0003458553
3961,0.00034563986
845,0.0003447049
2972,0.000344669
1799,0.00034458397
3524,0.00034407104
4320,0.00034398749
3997,0.0003435296
4296,0.00034093406
3717,0.0003407568
2461,0.0003407276
2681,0.00034012442
4139,0.0003394141
2759,0.00033826477
2671,0.00033777652
3863,0.0003377415
4016,0.0003375996
4203,0.0003368914
3155,0.0003361717
2725,0.00033529615
3579,0.00033368944
2485,0.0003324027
3693,0.0003311969
3672,0.00033070619
2631,0.00033032618
3692,0.00032998246
2136,0.00032933662
1864,0.00032849234
1972,0.00032832846
2510,0.0003280289
1717,0.00032794345
80,0.0003276816
2788,0.0003262398
3663,0.00032570792
2929,0.00032527867
2652,0.00032468018
3259,0.00032333247
3072,0.00032325546
4253,0.0003222954
2061,0.0003219225
3690,0.00032178764
3728,0.00032157497
1878,0.0003205804
3164,0.0003201373
1747,0.00031975916
3575,0.00031966958
4379,0.00031961518
2302,0.00031907982
2534,0.00031903578
5170,0.0003188647
3442,0.0003181948
2469,0.00031803196
3719,0.00031766744
3188,0.00031686338
3818,0.00031646722
2477,0.00031542726
3458,0.00031427137
2233,0.00031401552
1943,0.0003130134
3856,0.00031196114
3940,0.00031192385
1767,0.00031126046
4082,0.00031097766
2350,0.00030994142
4308,0.00030976132
3912,0.00030973452
4086,0.00030952116
3408,0.0003093197
3177,0.0003085298
4040,0.0003083362
3765,0.00030828023
2504,0.00030743654
2376,0.00030695833
3681,0.00030676735
2506,0.00030621167
3158,0.0003062073
2968,0.00030610015
4083,0.00030584168
3594,0.00030485017
4187,0.0003043978
2570,0.00030426186
3915,0.0003031243
2048,0.00030295324
3595,0.00030256066
2816,0.00030252076
2678,0.00030164796
2030,0.00030138122
1677,0.00030105
2437,0.00029945816
2880,0.00029940592
3271,0.00029700153
3402,0.00029640904
2692,0.0002961817
2414,0.00029575257
2721,0.00029534148
4363,0.00029418757
3999,0.00029406932
3760,0.000293454
2797,0.00029269382
2042,0.0002926435
3238,0.0002922685
3642,0.00029202667
2912,0.00029185342
3356,0.00029105696
1847,0.00029081362
3513,0.00029055375
3923,0.0002903747
4172,0.0002899481
2756,0.00028993958
3584,0.00028888066
1979,0.0002863745
3321,0.0002863455
2317,0.0002858699
2228,0.00028499862
4298,0.0002848373
4198,0.00028471206
2985,0.00028418424
3071,0.0002841351
4069,0.00028407894
2452,0.00028389032
2518,0.00028310157
2621,0.000282931
4055,0.00028271502
4025,0.0002818407
3190,0.00028117542
3157,0.0002790807
2664,0.0002779044
4140,0.0002776201
2009,0.0002774052
2695,0.00027590521
2036,0.0002757608
2050,0.00027551304
3857,0.00027543405
3398,0.00027521953
3455,0.00027493172
1691,0.0002749057
2947,0.00027447165
4315,0.00027441027
3370,0.0002740369
2952,0.00027360805
2708,0.00027308744
3216,0.00027294163
1950,0.00027262757
3219,0.00027238185
3619,0.00027215423
4097,0.00027210367
2556,0.00027196767
3496,0.00027196496
2698,0.00027195635
3682,0.0002716664
2973,0.00027108658
3809,0.0002708016
1667,0.00027063463
2339,0.0002704358
4129,0.0002695643
3900,0.00026913482
3788,0.00026811587
2509,0.00026807227
3921,0.0002674031
3195,0.00026706097
1137,0.00026703425
3117,0.00026691158
4215,0.00026668797
1739,0.0002662585
2393,0.00026495548
2328,0.00026442498
2809,0.00026360224
3932,0.0002632728
3745,0.00026299033
2410,0.00026202033
3317,0.000261144
3223,0.00026088237
4049,0.0002607352
3239,0.00025747792
2279,0.0002570518
1976,0.00025678697
2167,0.00025629194
4437,0.00025610687
3744,0.00025601283
4063,0.0002547258
2646,0.00025344227
4395,0.00025323292
4044,0.0002526635
2954,0.0002521252
3946,0.00025188574
1820,0.00025187086
2782,0.00025137016
3022,0.0002512936
3256,0.00025066084
2062,0.00025009812
2431,0.00024901584
4075,0.00024859566
1945,0.0002484448
4291,0.00024790195
4043,0.0002469859
1709,0.00024530146
2591,0.00024525318
3500,0.00024491377
2354,0.00024378966
4131,0.00024339334
4121,0.00024313135
3094,0.0002428227
1932,0.00024266451
4456,0.00024265028
1978,0.00024253134
4004,0.00024187214
3047,0.0002416394
2052,0.00024108152
4399,0.0002405781
3827,0.00024031794
3470,0.00023931071
2370,0.00023857981
4059,0.00023840382
2241,0.00023801018
2286,0.00023800707
5276,0.00023775757
3980,0.0002370419
3519,0.00023687314
3026,0.00023662097
4060,0.00023647783
2381,0.00023609215
1196,0.00023446325
2763,0.0002340935
3713,0.00023403147
2784,0.00023385075
3776,0.00023351215
2223,0.00023267746
1921,0.00023235488
3680,0.00023200881
3487,0.0002318969
2709,0.00023163276
2755,0.00023160405
4148,0.00023106951
2495,0.00023101116
3674,0.00023085134
1758,0.00023066993
4084,0.00023025523
4019,0.00023014339
4355,0.00022984631
4022,0.00022979785
1629,0.00022921068
3468,0.0002282332
3243,0.00022798164
2489,0.00022762876
4381,0.00022759331
3670,0.00022728006
2325,0.00022695574
2076,0.00022671098
296,0.00022484384
2082,0.00022482492
3748,0.00022460333
2436,0.00022451756
3929,0.00022399961
4066,0.00022283221
4302,0.00022270672
3612,0.00022211751
3063,0.00022193088
3434,0.00022109086
2829,0.00022099842
2851,0.00021995603
3269,0.00021938051
3960,0.00021936718
3394,0.00021916756
2483,0.00021823909
3378,0.00021822733
2541,0.0002176037
4358,0.00021749928
4280,0.00021744332
1699,0.0002167808
2612,0.0002158535
4224,0.00021555353
3695,0.00021384958
3323,0.00021331683
4036,0.00021320794
4339,0.00021132884
3669,0.00021131472
1763,0.0002112506
2408,0.00021114247
2520,0.00021059455
3914,0.00021047125
1626,0.00021042109
3070,0.00020941698
2193,0.0002090388
3911,0.00020876784
4222,0.00020821863
2306,0.0002078225
3077,0.00020747946
4259,0.00020732249
1984,0.0002070258
3734,0.00020650498
2715,0.00020645683
3281,0.00020624103
2493,0.00020567574
2400,0.0002051625
3211,0.00020486178
2868,0.00020462411
3466,0.00020413368
3974,0.00020408141
4443,0.0002034565
2917,0.00020341836
1883,0.00020315032
5168,0.00020303282
3369,0.0002029268
3611,0.00020247413
3443,0.00020231566
3910,0.0002022121
3869,0.00020174727
3457,0.00020135123
1678,0.00020129388
1805,0.00020109757
2629,0.000200535
3930,0.0002003094
2187,0.00020002451
2687,0.00019981196
4402,0.00019947268
3536,0.00019891861
1882,0.00019888763
3870,0.00019887746
2238,0.00019862299
4151,0.00019859857
4334,0.00019820516
2067,0.00019813643
1917,0.00019741937
1904,0.00019727414
5255,0.0001971438
1931,0.00019672445
3678,0.00019562317
4157,0.00019550747
2276,0.00019516872
4300,0.00019478565
3945,0.00019385983
1782,0.00019350507
2637,0.00019317886
3037,0.00019271689
2083,0.00019232386
1970,0.00019229538
4037,0.00019144584
1655,0.00019069802
3451,0.00019034071
4231,0.0001894164
4319,0.00018938187
3307,0.00018902755
1966,0.00018902027
2539,0.00018856516
4093,0.00018763808
3834,0.00018718485
2153,0.0001869685
4338,0.0001867551
4247,0.00018653605
2453,0.00018599085
3982,0.00018584373
3232,0.00018569792
2273,0.0001855209
2156,0.00018476626
2267,0.00018474676
2474,0.00018452722
4248,0.00018438368
1619,0.00018397436
201,0.00018327238
1712,0.00018299873
4287,0.00018296347
1670,0.0001829397
4119,0.00018265554
3292,0.0001826238
2257,0.00018254189
3262,0.00018070964
2758,0.00018061408
1825,0.00018060533
2864,0.00018039558
4529,0.00018005956
3475,0.0001797675
3600,0.00017900203
2419,0.00017891373
2935,0.00017833007
3626,0.00017816924
2934,0.00017717804
2337,0.00017692737
2583,0.0001767688
3290,0.00017638342
4180,0.00017602777
3886,0.00017554977
3573,0.00017544965
3543,0.00017472074
4333,0.00017449693
3747,0.00017440453
2015,0.00017420428
3553,0.00017383092
1988,0.00017336493
3011,0.0001728383
3835,0.00017250264
3527,0.00017248343
2717,0.0001724732
2023,0.00017243082
4377,0.00017198865
4326,0.00017140595
2129,0.00017139444
3435,0.00017085794
4411,0.00016976226
3893,0.00016913534
2579,0.00016899423
1849,0.00016869468
3596,0.00016849073
3287,0.00016780493
1664,0.0001675777
3085,0.00016745791
3224,0.00016736344
3329,0.00016728949
3367,0.00016702412
2494,0.0001664536
3684,0.00016532002
2870,0.00016461087
2623,0.00016405775
5284,0.00016379186
3400,0.00016321108
2530,0.00016299232
3431,0.00016291918
2752,0.00016245783
3965,0.00016203281
2433,0.0001614297
4240,0.00016138537
3159,0.00016024068
2435,0.00016015023
3797,0.0001600733
3342,0.00015890523
3907,0.0001587216
3624,0.00015846758
2516,0.00015810678
4163,0.00015705662
4387,0.0001568748
3709,0.00015685803
3203,0.00015605526
3327,0.00015581687
4188,0.00015517081
4266,0.00015495573
4342,0.00015466582
3066,0.0001542336
1622,0.00015333458
4290,0.00015321138
4190,0.00015215835
2735,0.00015208023
2701,0.00015178298
1999,0.00015177623
4405,0.00015155935
2665,0.00015147102
2247,0.00015137867
3227,0.00015032584
2263,0.00014849391
2329,0.00014834946
1793,0.0001479139
2280,0.00014738804
4080,0.0001472812
2831,0.00014683831
3308,0.00014680557
3541,0.000146175
3275,0.0001459637
4348,0.00014571587
3090,0.00014513792
2859,0.00014387674
2827,0.00014322407
4020,0.00014301889
2432,0.00014301395
3315,0.00014257686
2445,0.00014202148
1973,0.00014162007
3947,0.00014111132
3868,0.00014106368
3312,0.00014048237
2330,0.00014026414
2073,0.00014009194
3008,0.00013976915
1789,0.00013969936
2012,0.00013807873
5703,0.00013795
3888,0.0001379303
3838,0.00013784936
3095,0.0001376977
1775,0.00013765269
3023,0.00013761401
2742,0.00013755402
3671,0.00013657792
2269,0.00013610676
2111,0.00013594393
4352,0.00013564609
1685,0.0001355884
2240,0.00013530471
3639,0.00013468889
4105,0.00013439945
2548,0.0001337153
1827,0.00013315951
3068,0.0001326145
2297,0.0001322758
3285,0.00013080263
3493,0.00013066847
1870,0.00013008967
4330,0.00012981995
3616,0.00012968258
3187,0.00012916999
2018,0.00012804702
2703,0.00012785273
1946,0.00012775924
3139,0.00012751392
3093,0.00012743981
2235,0.00012715232
2526,0.00012700688
45,0.00012687857
3544,0.00012662691
3057,0.00012648087
3193,0.00012640559
3163,0.00012572762
3043,0.00012288961
3368,0.00012261412
3722,0.00012246295
3118,0.00012192177
2046,0.00012180118
4279,0.000121653065
3787,0.00012164849
4267,0.00012129436
1967,0.00012111416
4202,0.000120868615
3276,0.00012086703
3189,0.0001208231
2121,0.00012063997
2933,0.00012050218
3753,0.00012017153
2781,0.0001201399
2616,0.00011986869
4396,0.000119630655
2611,0.00011933322
2162,0.0001191457
2298,0.00011862264
1948,0.000118611766
3230,0.00011839109
2166,0.00011827016
4195,0.00011825693
4135,0.00011793115
4354,0.00011690888
3377,0.00011651067
3633,0.00011571257
377,0.00011544919
2196,0.00011502934
3610,0.000114981616
2078,0.000114891256
3850,0.00011451802
4335,0.00011417721
2147,0.00011376843
3078,0.00011319995
1898,0.000113040536
2823,0.00011278423
4276,0.00011262006
3598,0.00011259588
4013,0.000112282534
1952,0.000112044334
3899,0.00011155709
3207,0.00011148653
2475,0.000111375004
3111,0.000111207344
3260,0.0001101413
3242,0.00010954587
3449,0.00010943252
3291,0.000109021115
3829,0.00010886544
4372,0.00010826503
3178,0.00010798176
2595,0.00010763667
3665,0.00010737967
1788,0.00010725026
2066,0.00010656663
2982,0.00010647432
3003,0.00010585884
4015,0.00010579235
2186,0.00010578522
2726,0.00010519833
3486,0.00010483888
4223,0.00010474165
2038,0.00010468527
3255,0.00010371587
3040,0.000103575025
1623,0.00010350171
4113,0.00010320135
1737,0.00010309137
1742,0.00010269327
2451,0.00010265074
3515,0.00010243675
2558,0.00010203122
3110,0.000101820726
3171,0.00010142087
3226,0.00010101225
27,0.000100800615
3630,0.00010053283
2296,0.00010049373
2832,0.00010046914
4449,0.00010033779
2632,9.993098e-05
3288,9.9738165e-05
3540,9.9618235e-05
1671,9.955311e-05
3,9.896918e-05
4092,9.872279e-05
3538,9.852881e-05
1621,9.80416e-05
4088,9.797146e-05
2950,9.790109e-05
1653,9.671297e-05
2045,9.652402e-05
12,9.6092626e-05
2707,9.587131e-05
2265,9.574613e-05
2395,9.557671e-05
3891,9.422662e-05
4194,9.401802e-05
3079,9.3899405e-05
2462,9.3734656e-05
833,9.366688e-05
976,9.349111e-05
2149,9.325368e-05
2455,9.291546e-05
4434,9.2617396e-05
1676,9.201127e-05
3811,9.15728e-05
2841,9.090442e-05
1736,9.000183e-05
4189,8.898809e-05
1,8.8805486e-05
3209,8.857952e-05
1877,8.790332e-05
2184,8.7888424e-05
3701,8.732986e-05
4444,8.717235e-05
2190,8.643511e-05
3185,8.6350534e-05
4366,8.51287e-05
2113,8.504954e-05
3169,8.488596e-05
3279,8.487362e-05
2965,8.472245e-05
3566,8.4344334e-05
4125,8.422892e-05
158,8.41223e-05
3942,8.406172e-05
3328,8.3562096e-05
3382,8.3383384e-05
2540,8.3273655e-05
1663,8.291658e-05
3015,8.259105e-05
4056,8.158653e-05
2766,8.0830425e-05
2672,8.07869e-05
3419,8.061317e-05
2295,8.046613e-05
2342,8.0455495e-05
3147,7.993521e-05
9,7.932573e-05
2615,7.86667e-05
5,7.862526e-05
2213,7.851745e-05
2590,7.8410034e-05
3161,7.838405e-05
3244,7.806901e-05
4353,7.788662e-05
3955,7.716042e-05
2198,7.7037854e-05
2693,7.6814315e-05
4361,7.646245e-05
1855,7.6350894e-05
3241,7.617598e-05
1695,7.606759e-05
3867,7.572278e-05
3975,7.565325e-05
3941,7.546968e-05
3570,7.457002e-05
4155,7.359583e-05
3362,7.3545365e-05
2487,7.2707204e-05
3236,7.246447e-05
2351,7.245399e-05
3294,7.182482e-05
1833,7.1785245e-05
2206,7.165013e-05
1630,7.163097e-05
2332,7.153434e-05
3100,7.0935275e-05
3436,7.0825576e-05
2441,7.071742e-05
3731,7.019e-05
2359,7.01247e-05
3091,7.008213e-05
3396,7.000659e-05
4343,6.9922826e-05
2016,6.914861e-05
2056,6.911646e-05
4206,6.880412e-05
3322,6.873271e-05
358,6.859011e-05
2620,6.8206595e-05
39,6.8128305e-05
4430,6.779915e-05
0,6.741357e-05
1704,6.726044e-05
3510,6.690183e-05
3800,6.683945e-05
2275,6.682243e-05
4270,6.676239e-05
4451,6.652664e-05
2482,6.6465946e-05
2097,6.5706816e-05
2364,6.523886e-05
203,6.499563e-05
4431,6.454359e-05
1724,6.451347e-05
3650,6.448175e-05
2488,6.390378e-05
3192,6.3802276e-05
1918,6.379158e-05
3266,6.3525724e-05
4273,6.348766e-05
3348,6.33718e-05
4376,6.320879e-05
3196,6.2585204e-05
837,6.2297935e-05
2645,6.217539e-05
4324,6.164352e-05
8,6.159658e-05
1765,6.137956e-05
3517,6.119418e-05
4219,6.109799e-05
1854,6.0628412e-05
171,6.0191614e-05
4283,6.0121427e-05
3199,6.000854e-05
347,5.9752434e-05
2250,5.973477e-05
2594,5.961929e-05
3852,5.9240763e-05
4045,5.9109407e-05
3016,5.880075e-05
1734,5.865685e-05
3319,5.841622e-05
2110,5.8113477e-05
10,5.780865e-05
24,5.7629375e-05
3840,5.759915e-05
3539,5.734505e-05
3086,5.70545e-05
11,5.6889457e-05
2427,5.6806846e-05
99,5.656378e-05
2884,5.6378674e-05
3166,5.60217e-05
4164,5.5943274e-05
3608,5.5661403e-05
4337,5.5352128e-05
2625,5.5247838e-05
4,5.515255e-05
2,5.4676788e-05
4435,5.457959e-05
235,5.44976e-05
402,5.408345e-05
3736,5.3464177e-05
3572,5.3420863e-05
2613,5.318583e-05
4087,5.3002765e-05
912,5.2878142e-05
4375,5.2874373e-05
152,5.245756e-05
378,5.1564803e-05
2057,5.144768e-05
92,5.121297e-05
3877,5.1155865e-05
2653,5.110278e-05
2301,5.1017712e-05
2941,5.0694718e-05
3601,5.0245162e-05
1000,4.990555e-05
2104,4.962032e-05
1772,4.956684e-05
126,4.954349e-05
219,4.9111255e-05
3330,4.8968825e-05
2415,4.8586677e-05
3309,4.8533555e-05
4401,4.8378264e-05
4089,4.8218677e-05
3213,4.809119e-05
3609,4.8034173e-05
129,4.7977966e-05
2850,4.75593e-05
1165,4.733442e-05
3423,4.72567e-05
4114,4.700415e-05
2901,4.6862802e-05
2041,4.674257e-05
2402,4.6654448e-05
2401,4.651678e-05
1959,4.6492103e-05
7,4.6317236e-05
4391,4.5896628e-05
3379,4.581966e-05
3629,4.577396e-05
1708,4.500554e-05
367,4.4934142e-05
2793,4.478971e-05
3994,4.4683286e-05
3530,4.4605964e-05
3141,4.43564e-05
3814,4.409546e-05
2396,4.371062e-05
1706,4.3169093e-05
2226,4.30129e-05
3318,4.274502e-05
185,4.2740518e-05
3387,4.266756e-05
4079,4.2568885e-05
62,4.24019e-05
2426,4.1671992e-05
222,4.1544332e-05
1993,4.1416894e-05
4423,4.127631e-05
2921,4.1089235e-05
38,4.0579944e-05
23,4.050451e-05
1642,4.0430896e-05
2626,4.0406085e-05
3234,4.0306248e-05
3795,4.009919e-05
1884,4.0015093e-05
4409,3.9921106e-05
1141,3.991438e-05
133,3.9878876e-05
3176,3.8685153e-05
1687,3.8376278e-05
4274,3.8332775e-05
2123,3.808823e-05
2971,3.8076334e-05
3518,3.785435e-05
2319,3.7720612e-05
4132,3.7558704e-05
3872,3.732453e-05
881,3.6933383e-05
104,3.6514e-05
29,3.6382702e-05
2852,3.6123165e-05
888,3.6070036e-05
4233,3.5908542e-05
6,3.5451918e-05
3799,3.543647e-05
3620,3.54111e-05
3069,3.53005e-05
4057,3.5262197e-05
2222,3.521498e-05
1757,3.5213547e-05
73,3.496022e-05
2316,3.463185e-05
3698,3.457085e-05
4446,3.4504348e-05
4211,3.440272e-05
2601,3.4249362e-05
4340,3.4212775e-05
4003,3.4150136e-05
385,3.393516e-05
1955,3.367527e-05
2460,3.3596596e-05
3762,3.26078e-05
3035,3.253248e-05
1682,3.246191e-05
68,3.243715e-05
3632,3.2304244e-05
19,3.2180127e-05
3909,3.15823e-05
56,3.1310028e-05
22,3.1250853e-05
808,3.0775685e-05
258,3.0549683e-05
2154,3.047642e-05
1816,3.0178742e-05
3374,2.9772127e-05
1680,2.9684186e-05
230,2.9594306e-05
3045,2.9534483e-05
1173,2.8995682e-05
3340,2.8974864e-05
3206,2.889431e-05
313,2.8669956e-05
315,2.8433436e-05
3654,2.8250499e-05
2420,2.8054526e-05
15,2.7985334e-05
3640,2.7657343e-05
4108,2.7346217e-05
4373,2.7299257e-05
3996,2.726341e-05
257,2.6879541e-05
40,2.6852471e-05
180,2.6808617e-05
51,2.6686426e-05
146,2.646415e-05
1093,2.609642e-05
233,2.6082316e-05
16,2.590074e-05
213,2.5886211e-05
3585,2.5597801e-05
2199,2.5377374e-05
3770,2.5092415e-05
166,2.5081566e-05
28,2.4876028e-05
324,2.4787703e-05
2505,2.4493376e-05
81,2.4386954e-05
66,2.4301758e-05
3715,2.429841e-05
4421,2.4219544e-05
20,2.4200122e-05
3614,2.4150995e-05
13,2.412562e-05
362,2.366863e-05
46,2.3654571e-05
3074,2.3643615e-05
153,2.3493949e-05
2648,2.2970818e-05
4382,2.2808408e-05
4109,2.2727267e-05
2308,2.2723765e-05
2853,2.270534e-05
78,2.2520164e-05
4293,2.2265283e-05
30,2.2265038e-05
2290,2.2010021e-05
17,2.1773378e-05
300,2.1760392e-05
35,2.1742035e-05
893,2.1660207e-05
72,2.162172e-05
2686,2.1561787e-05
1755,2.1462512e-05
1632,2.143539e-05
3114,2.139739e-05
138,2.1209646e-05
91,2.108614e-05
3360,2.1023554e-05
306,2.0954227e-05
90,2.0668218e-05
117,2.0607056e-05
2528,2.0593585e-05
2146,2.0397387e-05
3644,2.0288486e-05
163,2.000487e-05
100,1.9922349e-05
122,1.9881745e-05
25,1.9812136e-05
41,1.9590454e-05
79,1.9393337e-05
137,1.930739e-05
94,1.9193887e-05
14,1.8930297e-05
193,1.8755332e-05
202,1.8743553e-05
1157,1.8642342e-05
289,1.8616618e-05
63,1.8491763e-05
398,1.8453738e-05
59,1.8093555e-05
208,1.8047007e-05
43,1.8017892e-05
399,1.7529495e-05
961,1.747734e-05
288,1.7369319e-05
1715,1.7324233e-05
52,1.7012693e-05
2026,1.6999524e-05
176,1.6828551e-05
108,1.6815062e-05
187,1.6789958e-05
369,1.6595344e-05
1052,1.6517455e-05
189,1.634003e-05
3950,1.6240632e-05
116,1.6091577e-05
332,1.5871325e-05
275,1.585435e-05
82,1.5706906e-05
1020,1.567586e-05
2491,1.5672138e-05
48,1.5647427e-05
292,1.556137e-05
349,1.5559779e-05
2728,1.5536156e-05
3871,1.5502776e-05
44,1.5409365e-05
240,1.5345982e-05
1080,1.51774675e-05
2552,1.514918e-05
2219,1.5068792e-05
61,1.506834e-05
3798,1.5067763e-05
151,1.5063776e-05
109,1.4694311e-05
93,1.4486581e-05
1104,1.4480415e-05
212,1.42004565e-05
181,1.4096776e-05
2084,1.4092392e-05
53,1.4051329e-05
86,1.372704e-05
114,1.3699283e-05
1684,1.3583583e-05
169,1.3120144e-05
1845,1.302887e-05
243,1.2984437e-05
1743,1.2933471e-05
291,1.2522223e-05
392,1.2495112e-05
1001,1.2398102e-05
36,1.2321883e-05
184,1.2271719e-05
167,1.22187885e-05
293,1.2181355e-05
1193,1.2015548e-05
1826,1.1943682e-05
253,1.1787036e-05
380,1.1651122e-05
76,1.1621205e-05
155,1.1604865e-05
67,1.1412115e-05
1770,1.1364238e-05
200,1.1224821e-05
148,1.1176865e-05
1197,1.1158987e-05
31,1.1034636e-05
141,1.0988431e-05
134,1.094448e-05
965,1.0865736e-05
85,1.0845207e-05
809,1.0725381e-05
65,1.0588341e-05
49,1.039607e-05
1005,1.0221532e-05
287,9.959477e-06
37,9.753821e-06
147,9.731531e-06
338,9.668604e-06
988,9.621808e-06
320,9.377458e-06
1645,9.166255e-06
195,9.130937e-06
210,9.051124e-06
344,8.957062e-06
1185,8.855988e-06
98,8.587136e-06
33,8.566293e-06
89,8.223545e-06
400,8.188084e-06
115,8.127199e-06
849,8.108881e-06
1880,8.025987e-06
57,7.952108e-06
1109,7.830276e-06
139,7.620496e-06
21,7.5960183e-06
42,7.5716725e-06
251,7.3803103e-06
131,6.9304e-06
286,6.8886507e-06
216,6.737376e-06
111,6.7260357e-06
55,6.7111687e-06
227,6.6546286e-06
162,6.6247862e-06
150,6.6097073e-06
135,6.390601e-06
1956,6.126023e-06
264,5.968499e-06
18,5.790262e-06
128,5.7206275e-06
119,5.632034e-06
179,5.367775e-06
64,5.0607414e-06
198,5.055019e-06
26,4.2617753e-06
60,4.199635e-06
77,4.15359e-06
95,3.8964463e-06
113,3.8739267e-06
144,3.7324278e-06
308,3.5459498e-06
47,2.7665315e-06
149,2.7631074e-06
5503,0.0
5500,0.0
5457,0.0
5442,0.0
5469,0.0
5472,0.0
5501,0.0
5458,0.0
5471,0.0
4153,0.0
5398,0.0
4154,0.0
5504,0.0
5441,0.0
5423,0.0
5405,0.0
5502,0.0
5422,0.0
5440,0.0
5505,0.0
5421,0.0
5470,0.0
5419,0.0
5420,0.0
5386,0.0
5506,0.0
5462,0.0
5433,0.0
5400,0.0
5432,0.0
5431,0.0
5465,0.0
5402,0.0
5464,0.0
4142,0.0
5403,0.0
5426,0.0
5401,0.0
5463,0.0
4166,0.0
5427,0.0
5430,0.0
5428,0.0
5434,0.0
5466,0.0
5468,0.0
5460,0.0
5459,0.0
5467,0.0
5439,0.0
5375,0.0
5438,0.0
5508,0.0
5399,0.0
5509,0.0
5425,0.0
5437,0.0
5461,0.0
5404,0.0
4162,0.0
5436,0.0
5435,0.0
5424,0.0
5507,0.0
5473,0.0
5397,0.0
5414,0.0
5483,0.0
4160,0.0
5381,0.0
5482,0.0
4167,0.0
5389,0.0
5411,0.0
5410,0.0
5492,0.0
5446,0.0
5481,0.0
5445,0.0
5390,0.0
5480,0.0
5391,0.0
5380,0.0
5484,0.0
5382,0.0
5451,0.0
5412,0.0
5489,0.0
5385,0.0
5488,0.0
5487,0.0
5486,0.0
5449,0.0
4150,0.0
5387,0.0
5383,0.0
5384,0.0
5388,0.0
5447,0.0
5450,0.0
5491,0.0
5413,0.0
5485,0.0
5493,0.0
5452,0.0
5443,0.0
5448,0.0
5394,0.0
5429,0.0
5377,0.0
5395,0.0
5474,0.0
5396,0.0
5455,0.0
5456,0.0
5475,0.0
5498,0.0
5444,0.0
5376,0.0
5418,0.0
5407,0.0
5406,0.0
5499,0.0
5408,0.0
5378,0.0
5392,0.0
5453,0.0
5415,0.0
5393,0.0
5479,0.0
5478,0.0
5416,0.0
5409,0.0
5477,0.0
5476,0.0
5417,0.0
5494,0.0
5495,0.0
5454,0.0
4152,0.0
5496,0.0
5379,0.0
5497,0.0
5490,0.0
5635,0.0
5510,0.0
5637,0.0
5685,0.0
5684,0.0
5683,0.0
5682,0.0
5681,0.0
5680,0.0
5679,0.0
5678,0.0
5677,0.0
5676,0.0
5675,0.0
5674,0.0
5673,0.0
5672,0.0
5671,0.0
5686,0.0
5687,0.0
5688,0.0
5698,0.0
4027,0.0
5701,0.0
4029,0.0
4031,0.0
5700,0.0
5699,0.0
5697,0.0
5689,0.0
5696,0.0
5695,0.0
4035,0.0
5693,0.0
5692,0.0
5691,0.0
5670,0.0
5669,0.0
5667,0.0
4058,0.0
5651,0.0
5650,0.0
5649,0.0
5648,0.0
5647,0.0
5646,0.0
5645,0.0
4054,0.0
5644,0.0
5643,0.0
5642,0.0
5641,0.0
5640,0.0
5639,0.0
5652,0.0
5653,0.0
5666,0.0
5661,0.0
5665,0.0
4050,0.0
5664,0.0
5663,0.0
4051,0.0
5662,0.0
5660,0.0
5654,0.0
5659,0.0
5658,0.0
5657,0.0
5656,0.0
5655,0.0
4052,0.0
5702,0.0
5704,0.0
5705,0.0
5748,0.0
3988,0.0
3989,0.0
5751,0.0
3992,0.0
5750,0.0
5749,0.0
5747,0.0
5754,0.0
5746,0.0
5745,0.0
5743,0.0
3995,0.0
5742,0.0
5741,0.0
5753,0.0
5755,0.0
5739,0.0
5762,0.0
3966,0.0
5764,0.0
5763,0.0
3972,0.0
3973,0.0
3977,0.0
3978,0.0
5756,0.0
3979,0.0
5761,0.0
5760,0.0
5759,0.0
5758,0.0
5757,0.0
5740,0.0
5738,0.0
5706,0.0
4017,0.0
5719,0.0
5718,0.0
5717,0.0
5716,0.0
5715,0.0
5714,0.0
5712,0.0
5721,0.0
5711,0.0
5710,0.0
4023,0.0
5709,0.0
5708,0.0
5707,0.0
